species_guess,image_url
Yellow-pine Chipmunk,https://inaturalist-open-data.s3.amazonaws.com/photos/11278946/medium.jpg
Neotamias minimus,https://inaturalist-open-data.s3.amazonaws.com/photos/11278965/medium.jpg
Western Meadow Vole,https://inaturalist-open-data.s3.amazonaws.com/photos/11279694/medium.jpg
American Pika,https://inaturalist-open-data.s3.amazonaws.com/photos/11285864/medium.jpg
American Black Bear,https://inaturalist-open-data.s3.amazonaws.com/photos/11298553/medium.jpg
Mule Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/11316238/medium.jpg
Mule Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/11316290/medium.jpg
Mule Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/11316320/medium.jpg
Elk,https://inaturalist-open-data.s3.amazonaws.com/photos/11317265/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/11322327/medium.jpg
Black-billed Magpie,https://inaturalist-open-data.s3.amazonaws.com/photos/11322496/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/11341464/medium.jpeg
Bernache du Canada,https://inaturalist-open-data.s3.amazonaws.com/photos/11449049/medium.jpg
Golden-mantled Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/11511972/medium.jpeg
Germano reale,https://inaturalist-open-data.s3.amazonaws.com/photos/11522845/medium.jpg
Harlequin Duck,https://inaturalist-open-data.s3.amazonaws.com/photos/11532731/medium.jpg
Plongeon huard,https://inaturalist-open-data.s3.amazonaws.com/photos/11550563/medium.jpg
Plongeon huard,https://inaturalist-open-data.s3.amazonaws.com/photos/11550566/medium.jpg
Osprey,https://inaturalist-open-data.s3.amazonaws.com/photos/11655249/medium.jpg
Bighorn Sheep,https://static.inaturalist.org/photos/11736887/medium.jpg
Black-billed Magpie,https://inaturalist-open-data.s3.amazonaws.com/photos/11747611/medium.jpg
Brown Bear,https://static.inaturalist.org/photos/11750355/medium.jpg
Brown Bear,https://static.inaturalist.org/photos/11750362/medium.jpg
Northern Flicker,https://inaturalist-open-data.s3.amazonaws.com/photos/11904159/medium.jpg
Black-billed Magpie,https://inaturalist-open-data.s3.amazonaws.com/photos/11920582/medium.jpg
Western Terrestrial Garter Snake,https://static.inaturalist.org/photos/12145869/medium.jpg
Steller's Jay,https://inaturalist-open-data.s3.amazonaws.com/photos/12036780/medium.jpg
Black-billed Magpie,https://inaturalist-open-data.s3.amazonaws.com/photos/12037670/medium.jpg
Clark's Nutcracker,https://inaturalist-open-data.s3.amazonaws.com/photos/12037790/medium.jpg
American Crow,https://inaturalist-open-data.s3.amazonaws.com/photos/12038662/medium.jpg
Common Raven,https://inaturalist-open-data.s3.amazonaws.com/photos/12045911/medium.jpg
Northern Rough-winged Swallow,https://inaturalist-open-data.s3.amazonaws.com/photos/12047200/medium.jpg
Violet-green Swallow,https://inaturalist-open-data.s3.amazonaws.com/photos/12053540/medium.jpg
Mountain Chickadee,https://inaturalist-open-data.s3.amazonaws.com/photos/12066944/medium.jpg
Boreal Chickadee,https://inaturalist-open-data.s3.amazonaws.com/photos/12067145/medium.jpg
American Dipper,https://inaturalist-open-data.s3.amazonaws.com/photos/12085039/medium.jpg
Common Raven,https://inaturalist-open-data.s3.amazonaws.com/photos/12153182/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/12194141/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/12208469/medium.jpeg
Audubon's Warbler,https://inaturalist-open-data.s3.amazonaws.com/photos/12221662/medium.jpg
Chipping Sparrow,https://inaturalist-open-data.s3.amazonaws.com/photos/12249016/medium.jpg
Dark-eyed Junco,https://inaturalist-open-data.s3.amazonaws.com/photos/12267019/medium.jpg
White-crowned Sparrow,https://inaturalist-open-data.s3.amazonaws.com/photos/12268814/medium.jpg
White-crowned Sparrow,https://inaturalist-open-data.s3.amazonaws.com/photos/12268819/medium.jpg
Lincoln's Sparrow,https://inaturalist-open-data.s3.amazonaws.com/photos/12278441/medium.jpg
Western Tanager,https://inaturalist-open-data.s3.amazonaws.com/photos/12281275/medium.jpg
Brown-headed Cowbird,https://inaturalist-open-data.s3.amazonaws.com/photos/12321018/medium.jpg
Pine Siskin,https://inaturalist-open-data.s3.amazonaws.com/photos/12349162/medium.jpg
Pine Siskin,https://inaturalist-open-data.s3.amazonaws.com/photos/12349222/medium.jpg
Pine Siskin,https://inaturalist-open-data.s3.amazonaws.com/photos/12349237/medium.jpg
Western Mosquitofish,https://inaturalist-open-data.s3.amazonaws.com/photos/12397768/medium.jpg
Sailfin Molly,https://inaturalist-open-data.s3.amazonaws.com/photos/12397828/medium.jpg
Common Raven,https://static.inaturalist.org/photos/12879746/medium.jpg
Sailfin Molly,https://inaturalist-open-data.s3.amazonaws.com/photos/12402364/medium.jpg
Coyote,https://inaturalist-open-data.s3.amazonaws.com/photos/12567903/medium.jpeg
Mule Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/12567929/medium.jpeg
Bighorn Sheep,https://static.inaturalist.org/photos/12733939/medium.jpg
Hoary Marmot,https://static.inaturalist.org/photos/12737023/medium.jpg
Coyote,https://inaturalist-open-data.s3.amazonaws.com/photos/12939267/medium.jpg
Wapiti,https://static.inaturalist.org/photos/13029238/medium.jpg
American Three-toed Woodpecker,https://inaturalist-open-data.s3.amazonaws.com/photos/13163762/medium.jpeg
Mule Deer,https://static.inaturalist.org/photos/13723453/medium.jpg
Wapiti,https://static.inaturalist.org/photos/13723628/medium.jpg
Columbian Ground Squirrel,https://static.inaturalist.org/photos/13723809/medium.jpg
Franklin's Spruce Grouse,https://static.inaturalist.org/photos/13751463/medium.jpg
Black-billed Magpie,https://static.inaturalist.org/photos/13834976/medium.jpg
Golden-mantled Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/13883445/medium.jpeg
Rocky Mountain Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/13883475/medium.jpeg
Steller's Jay,https://inaturalist-open-data.s3.amazonaws.com/photos/14073229/medium.jpg
Martens,https://static.inaturalist.org/photos/14098426/medium.jpg
Clark's Nutcracker,https://static.inaturalist.org/photos/14098431/medium.jpg
Spruce Grouse,https://static.inaturalist.org/photos/14098435/medium.jpg
Mule Deer,https://static.inaturalist.org/photos/14395604/medium.jpg
Mountain Goat,https://static.inaturalist.org/photos/14418744/medium.jpg
American Pika,https://static.inaturalist.org/photos/14644280/medium.jpg
Golden-mantled Ground Squirrel,https://static.inaturalist.org/photos/14644281/medium.jpg
American Goshawk,https://inaturalist-open-data.s3.amazonaws.com/photos/14752847/medium.jpg
Wolverine,https://inaturalist-open-data.s3.amazonaws.com/photos/14752943/medium.jpg
Bighorn Sheep,https://static.inaturalist.org/photos/14935844/medium.jpg
Bighorn Sheep,https://static.inaturalist.org/photos/14935868/medium.jpg
Black-billed Magpie,https://static.inaturalist.org/photos/14935979/medium.jpg
American Crow,https://static.inaturalist.org/photos/15051995/medium.png
American Black Bear,https://inaturalist-open-data.s3.amazonaws.com/photos/15091584/medium.jpg
Bighorn Sheep,https://static.inaturalist.org/photos/15103868/medium.jpg
Clark's Nutcracker,https://static.inaturalist.org/photos/15103938/medium.jpg
American Red Squirrel,https://static.inaturalist.org/photos/15104001/medium.jpg
Rocky Mountain Bighorn Sheep,https://static.inaturalist.org/photos/15468507/medium.jpg
Elk,https://static.inaturalist.org/photos/15468771/medium.jpg
Northern Hawk Owl,https://inaturalist-open-data.s3.amazonaws.com/photos/16029376/medium.jpeg
Clark's Nutcracker,https://static.inaturalist.org/photos/16272560/medium.jpg
American Black Bear,https://inaturalist-open-data.s3.amazonaws.com/photos/17371449/medium.jpg
Ruby-crowned Kinglet,https://static.inaturalist.org/photos/17419255/medium.jpg
Song Sparrow,https://static.inaturalist.org/photos/17419574/medium.jpg
Bald Eagle,https://static.inaturalist.org/photos/17419679/medium.jpg
Western Terrestrial Garter Snake,https://static.inaturalist.org/photos/17419715/medium.jpg
Trumpeter Swan,https://static.inaturalist.org/photos/17419796/medium.jpg
"Wolves, Jackals, and Allies",https://static.inaturalist.org/photos/17434348/medium.jpg
Wood Frog,https://static.inaturalist.org/photos/17465757/medium.jpg
,https://static.inaturalist.org/photos/17466443/medium.jpg
Wood Frog,https://static.inaturalist.org/photos/17466596/medium.jpg
Wood Frog,https://static.inaturalist.org/photos/17468205/medium.jpg
Wood Frog,https://static.inaturalist.org/photos/17468325/medium.jpg
Wood Frog,https://static.inaturalist.org/photos/17468370/medium.jpg
Western Toad,https://static.inaturalist.org/photos/17468608/medium.jpg
Wood Frog,https://static.inaturalist.org/photos/17468951/medium.jpg
Wood Frog,https://static.inaturalist.org/photos/17479836/medium.jpg
Wood Frog,https://static.inaturalist.org/photos/17479954/medium.jpg
Boreal Toad,https://static.inaturalist.org/photos/17487680/medium.jpg
Western Terrestrial Garter Snake,https://static.inaturalist.org/photos/17491582/medium.jpg
Clark's Nutcracker,https://static.inaturalist.org/photos/17565257/medium.png
Columbian Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/17607045/medium.jpeg
Columbian Ground Squirrel,https://static.inaturalist.org/photos/17623929/medium.jpg
Grizzly Bear,https://static.inaturalist.org/photos/17624007/medium.jpg
American Red Squirrel,https://static.inaturalist.org/photos/17624020/medium.jpg
Violet-green Swallow,https://inaturalist-open-data.s3.amazonaws.com/photos/17672124/medium.jpg
Coyote,https://inaturalist-open-data.s3.amazonaws.com/photos/17714321/medium.jpg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/17714395/medium.jpg
Black-billed Magpie,https://inaturalist-open-data.s3.amazonaws.com/photos/17714454/medium.jpg
Golden-mantled Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/17719512/medium.jpg
Hoary Marmot,https://inaturalist-open-data.s3.amazonaws.com/photos/17719521/medium.jpg
American Crow,https://inaturalist-open-data.s3.amazonaws.com/photos/17762848/medium.jpg
Columbian Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/17815769/medium.jpg
Mountain Goat,https://inaturalist-open-data.s3.amazonaws.com/photos/17921055/medium.jpeg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/17921172/medium.jpg
Blue Jay,https://inaturalist-open-data.s3.amazonaws.com/photos/17981770/medium.jpg
Varied Thrush,https://inaturalist-open-data.s3.amazonaws.com/photos/17982010/medium.jpg
Mule Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/17985263/medium.jpg
Moose,https://static.inaturalist.org/photos/17987036/medium.jpg
Dusky Grouse,https://static.inaturalist.org/photos/18013267/medium.jpg
American Black Bear,https://static.inaturalist.org/photos/19310594/medium.jpg
mésangeai du Canada,https://static.inaturalist.org/photos/18031606/medium.jpg
Columbian Ground Squirrel,https://static.inaturalist.org/photos/18031654/medium.jpg
Brown Bear,https://static.inaturalist.org/photos/18052966/medium.jpg
Mule Deer,https://static.inaturalist.org/photos/18159539/medium.jpg
Columbian Ground Squirrel,https://static.inaturalist.org/photos/18182786/medium.jpg
Columbian Ground Squirrel,https://static.inaturalist.org/photos/18183644/medium.jpg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/18194705/medium.jpg
Rufous Hummingbird,https://inaturalist-open-data.s3.amazonaws.com/photos/18201531/medium.jpeg
Columbian Ground Squirrel,https://static.inaturalist.org/photos/18290466/medium.jpg
Columbian Ground Squirrel,https://static.inaturalist.org/photos/18294831/medium.jpg
Wapiti,https://static.inaturalist.org/photos/18382582/medium.jpg
Wapiti,https://static.inaturalist.org/photos/18382673/medium.jpg
Wapiti,https://static.inaturalist.org/photos/18384756/medium.jpg
Black-billed Magpie,https://static.inaturalist.org/photos/18410510/medium.jpg
Martens,https://inaturalist-open-data.s3.amazonaws.com/photos/18403460/medium.jpeg
Columbian Ground Squirrel,https://static.inaturalist.org/photos/18479168/medium.jpg
Mule Deer,https://static.inaturalist.org/photos/18483350/medium.jpg
Columbian Ground Squirrel,https://static.inaturalist.org/photos/18514098/medium.jpg
Mule Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/18528860/medium.jpg
American Red Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/18528975/medium.jpg
Black-billed Magpie,https://inaturalist-open-data.s3.amazonaws.com/photos/18529175/medium.jpg
Bighorn Sheep,https://static.inaturalist.org/photos/18623750/medium.jpg
Columbian Ground Squirrel,https://static.inaturalist.org/photos/18751812/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/18931423/medium.jpg
Black-billed Magpie,https://static.inaturalist.org/photos/18879235/medium.jpg
Golden-mantled Ground Squirrel,https://static.inaturalist.org/photos/18879700/medium.jpg
American Redstart,https://inaturalist-open-data.s3.amazonaws.com/photos/18927672/medium.jpeg
Brown-headed Cowbird,https://static.inaturalist.org/photos/18948536/medium.jpg
Bighorn Sheep,https://static.inaturalist.org/photos/19007086/medium.jpg
Bighorn Sheep,https://static.inaturalist.org/photos/19007283/medium.jpg
Bighorn Sheep,https://static.inaturalist.org/photos/19007346/medium.jpg
Brown Bear,https://inaturalist-open-data.s3.amazonaws.com/photos/19263614/medium.jpg
White-tailed Ptarmigan,https://inaturalist-open-data.s3.amazonaws.com/photos/19312701/medium.jpg
Cliff Swallow,https://inaturalist-open-data.s3.amazonaws.com/photos/19427843/medium.jpeg
Black-billed Magpie,https://inaturalist-open-data.s3.amazonaws.com/photos/19526133/medium.jpg
Steller's Jay,https://inaturalist-open-data.s3.amazonaws.com/photos/19655636/medium.jpg
House Sparrow,https://static.inaturalist.org/photos/19657172/medium.jpg
Grizzly Bear,https://inaturalist-open-data.s3.amazonaws.com/photos/19743861/medium.jpeg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/19744234/medium.jpeg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/19744463/medium.jpeg
Mule Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/19867371/medium.jpg
Golden-mantled Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/19927578/medium.jpeg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/19960228/medium.jpg
mésangeai du Canada,https://static.inaturalist.org/photos/20065579/medium.jpg
Clark's Nutcracker,https://static.inaturalist.org/photos/20201622/medium.jpg
American Black Bear,https://static.inaturalist.org/photos/20291880/medium.jpg
White-crowned Sparrow,https://static.inaturalist.org/photos/20287232/medium.jpg
Columbian Ground Squirrel,https://static.inaturalist.org/photos/20287290/medium.jpg
Hoary Marmot,https://static.inaturalist.org/photos/20302194/medium.jpg
Bighorn Sheep,https://static.inaturalist.org/photos/20321668/medium.jpg
Clark's Nutcracker,https://static.inaturalist.org/photos/20350213/medium.jpg
Rocky Mountain Mule Deer,https://static.inaturalist.org/photos/20385658/medium.jpg
Brown-headed Cowbird,https://static.inaturalist.org/photos/20385799/medium.jpg
Bighorn Sheep,https://static.inaturalist.org/photos/20388294/medium.jpg
Columbian Ground Squirrel,https://static.inaturalist.org/photos/20430194/medium.jpg
Bighorn Sheep,https://static.inaturalist.org/photos/20434380/medium.jpg
Clark's Nutcracker,https://static.inaturalist.org/photos/20438117/medium.jpg
Columbian Ground Squirrel,https://static.inaturalist.org/photos/20516280/medium.jpg
White-tailed Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/20557666/medium.jpg
Columbian Ground Squirrel,https://static.inaturalist.org/photos/20558802/medium.jpg
Columbian Ground Squirrel,https://static.inaturalist.org/photos/20558854/medium.jpg
Hoary Marmot,https://static.inaturalist.org/photos/20584533/medium.jpg
North American Porcupine,https://static.inaturalist.org/photos/20698609/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/20728114/medium.jpeg
Garrot à oeil d'or,https://inaturalist-open-data.s3.amazonaws.com/photos/20750465/medium.jpg
bruant de Lincoln,https://inaturalist-open-data.s3.amazonaws.com/photos/20750479/medium.jpg
Harle huppé,https://inaturalist-open-data.s3.amazonaws.com/photos/20750487/medium.jpg
Merle d'Amérique,https://inaturalist-open-data.s3.amazonaws.com/photos/20750490/medium.jpg
tarin des pins,https://inaturalist-open-data.s3.amazonaws.com/photos/20750494/medium.jpg
Merle d'Amérique,https://inaturalist-open-data.s3.amazonaws.com/photos/20750501/medium.jpg
Rufous Hummingbird,https://inaturalist-open-data.s3.amazonaws.com/photos/20750505/medium.jpg
Chevalier grivelé,https://inaturalist-open-data.s3.amazonaws.com/photos/20750534/medium.jpg
Canada Goose,https://inaturalist-open-data.s3.amazonaws.com/photos/20760787/medium.jpg
Mule Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/20760843/medium.jpg
Gray Wolf,https://static.inaturalist.org/photos/20771066/medium.jpg
Red-winged Blackbird,https://inaturalist-open-data.s3.amazonaws.com/photos/20787363/medium.jpeg
American Red Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/20787699/medium.jpeg
Clark's Nutcracker,https://static.inaturalist.org/photos/20828665/medium.jpg
Écureuil roux américain,https://inaturalist-open-data.s3.amazonaws.com/photos/20802080/medium.jpg
Junco ardoisé,https://inaturalist-open-data.s3.amazonaws.com/photos/20802171/medium.jpg
